 2, -274.2499084472656, [0.5904157  0.53889894 0.5380077  0.52843165 0.44421098],  [0.59046614 0.538901   0.5380481  0.52853715 0.44425464], [0.59045464 0.5389149  0.5380216  0.5284606  0.44420543] 
 2, -272.27386474609375, [0.5908894  0.5384857  0.53910506 0.52781385 0.44449446],  [0.59091306 0.5384925  0.5390728  0.52780414 0.44449645], [0.5909059  0.53848946 0.5390889  0.52781004 0.44449785] 
 2, -265.3815612792969, [0.58998513 0.53821707 0.5382401  0.5275179  0.44442147],  [0.5899745  0.5382276  0.53823876 0.5274934  0.4444112 ], [0.58996594 0.538194   0.5382668  0.5275683  0.4444325 ] 
 2, -271.5768127441406, [0.5903682  0.53948116 0.5386037  0.5279509  0.44441035],  [0.5903634  0.5394736  0.5386066  0.52794105 0.4444094 ], [0.5903425  0.5394518  0.5385856  0.527921   0.44437155] 
 2, -256.2428894042969, [0.59088415 0.53908145 0.5379625  0.52791744 0.44446748],  [0.59088004 0.5390877  0.5379489  0.5278812  0.44445768], [0.5908622  0.53907305 0.53793156 0.5278423  0.4444214 ] 
 2, -215.37591552734375, [0.5900957  0.5397941  0.5394537  0.5287026  0.44586387],  [0.5901316  0.53980404 0.5394835  0.52876514 0.44590494], [0.5900997  0.53980994 0.53940207 0.5286755  0.44589356] 
 2, -203.97998046875, [0.58986765 0.53767014 0.54371506 0.5342379  0.45243484],  [0.58987325 0.5376672  0.54372275 0.5342544  0.4524332 ], [0.5898622  0.5376654  0.54366267 0.53421295 0.45243   ] 
 2, -214.68289184570312, [0.58984613 0.5389497  0.5396082  0.5285627  0.44587696],  [0.5898423  0.5389482  0.53960824 0.52856636 0.44589537], [0.5898568  0.53894675 0.53959805 0.5285716  0.44588438] 
 2, -242.98019409179688, [0.5894175  0.539308   0.539163   0.5285556  0.44590166],  [0.58944315 0.5393133  0.5391669  0.5285752  0.44590053], [0.58944726 0.5393133  0.53917843 0.52858925 0.445904  ] 
 2, -264.3618469238281, [0.5900926  0.54039705 0.538544   0.5273603  0.44456503],  [0.59007925 0.540389   0.53855574 0.5273444  0.44453216], [0.5900784  0.5404018  0.5385469  0.52733666 0.4445504 ] 
 2, -224.97430419921875, [0.59436846 0.5403965  0.5441988  0.5335664  0.45096135],  [0.5943578 0.5403908 0.5442361 0.5335696 0.450963 ], [0.594347   0.5403873  0.5441778  0.53358066 0.4510042 ] 
 2, -213.54290771484375, [0.59048355 0.5396281  0.5444772  0.5350088  0.45199203],  [0.59048456 0.53962976 0.54447246 0.5350171  0.45201945], [0.5904608  0.5396271  0.5444391  0.5349378  0.45196238] 
 2, -195.74232482910156, [0.59008306 0.53832227 0.544168   0.53374046 0.45219648],  [0.59006214 0.53830695 0.544164   0.53373104 0.45218983], [0.5900695  0.5383205  0.5441782  0.5337418  0.45220578] 
 2, -258.69464111328125, [0.58942974 0.53748137 0.53833014 0.5273751  0.44425407],  [0.5894294  0.53748894 0.53830266 0.5273425  0.44424164], [0.5893848  0.53747636 0.5382672  0.52726203 0.4442221 ] 
 2, -211.31182861328125, [0.5911884  0.53738743 0.5444737  0.5349296  0.4529087 ],  [0.5912297  0.53740025 0.5444387  0.53490394 0.4528681 ], [0.5911895  0.5373976  0.5444569  0.5349245  0.45292658] 
 2, -234.76158142089844, [0.5898138  0.53941286 0.53904897 0.5290983  0.4459386 ],  [0.58978087 0.5394044  0.53900546 0.52899987 0.44590104], [0.58980507 0.53940934 0.5390213  0.5290402  0.44591272] 
 2, -258.061767578125, [0.59016603 0.5382038  0.53951055 0.52912515 0.44542912],  [0.59014666 0.53821087 0.5395051  0.52910244 0.44543526], [0.59017706 0.5382063  0.53953636 0.52913535 0.4454154 ] 
 2, -189.79122924804688, [0.59182686 0.53904194 0.5449355  0.53562915 0.45334274],  [0.5918583  0.5390582  0.5449563  0.5356601  0.45335472], [0.59183437 0.5390544  0.54494387 0.5356346  0.45336244] 
 2, -250.77374267578125, [0.59052265 0.5378343  0.53905535 0.5282924  0.44414842],  [0.5905639 0.5378389 0.5390936 0.5283718 0.4441865], [0.5904667  0.5378105  0.53903496 0.5282362  0.44414428] 
 2, -241.3309326171875, [0.5888539  0.5385639  0.53900355 0.5288874  0.44561142],  [0.5888946  0.53857416 0.5389756  0.52889836 0.44561723], [0.5889245  0.5385659  0.5390371  0.528935   0.44556805] 
 2, -238.4232177734375, [0.5892971  0.53826666 0.5387793  0.5275813  0.44454345],  [0.58931905 0.5382838  0.53881615 0.52763265 0.44458228], [0.58931184 0.5382792  0.5387962  0.5276223  0.44460443] 
 2, -187.95216369628906, [0.5896505  0.53957623 0.5450239  0.5351348  0.4527879 ],  [0.589661   0.53958166 0.54504544 0.5351572  0.4527972 ], [0.589614   0.5395706  0.5450107  0.5350762  0.45277643] 
 2, -255.471923828125, [0.5888579  0.54033786 0.5391734  0.52958447 0.44586113],  [0.588857   0.5403392  0.53915435 0.5295815  0.44588065], [0.58884394 0.54034406 0.539155   0.5295721  0.4458582 ] 
 2, -241.80770874023438, [0.5891608  0.53843963 0.541005   0.5313889  0.4477922 ],  [0.5891557  0.5384327  0.541029   0.53143334 0.44782567], [0.58917445 0.5384433  0.5410077  0.5314106  0.44777635] 
 2, -227.91952514648438, [0.59292233 0.53843814 0.5450024  0.53416777 0.4523421 ],  [0.5929119  0.5384131  0.5450644  0.53426117 0.45237887], [0.59285265 0.53842765 0.54497606 0.53409463 0.45235008] 
 2, -291.2727966308594, [0.58936846 0.5374995  0.53854024 0.5276412  0.44447702],  [0.58939946 0.5375143  0.5385218  0.52763695 0.44447374], [0.58941925 0.5375083  0.53854614 0.5276672  0.4444727 ] 
 2, -292.91424560546875, [0.589813   0.53869885 0.5347357  0.5251689  0.44040948],  [0.5898144  0.5386984  0.5347447  0.52513635 0.4403664 ], [0.5898414  0.53871655 0.53473234 0.52516454 0.44038233] 
 2, -202.50741577148438, [0.591763   0.53973114 0.5437612  0.5329543  0.45089382],  [0.5917299  0.53972346 0.54376715 0.53291243 0.45088407], [0.5917394  0.539724   0.54373133 0.5329191  0.4508864 ] 
 2, -236.6304931640625, [0.58844864 0.53873205 0.53955305 0.52861035 0.44594035],  [0.58853173 0.53874856 0.5396104  0.52877486 0.44601846], [0.588445   0.53871024 0.53959346 0.5286495  0.44592443] 
 2, -211.9180908203125, [0.5901186  0.5391339  0.5429343  0.5332374  0.45001465],  [0.5901751  0.53913647 0.542996   0.5333664  0.4500414 ], [0.59013414 0.5391361  0.54293203 0.5332871  0.45004508] 
 2, -196.40988159179688, [0.5908301  0.53986776 0.54423696 0.53498733 0.45206097],  [0.59083086 0.53986984 0.54423374 0.53498995 0.45207188], [0.5908018  0.5398575  0.54419994 0.5349311  0.45204276] 
 2, -285.1134338378906, [0.59010834 0.5396379  0.5383525  0.5279277  0.44461268],  [0.59009063 0.5396354  0.5383115  0.52788085 0.4445981 ], [0.5901247  0.5396463  0.538337   0.5279391  0.44463667] 
 2, -215.53073120117188, [0.5901096  0.53715515 0.5437667  0.5330615  0.45086983],  [0.5900925  0.5371467  0.54374015 0.5330344  0.4508594 ], [0.5901131  0.53715205 0.54376274 0.5330496  0.4508531 ] 
 2, -275.7395935058594, [0.59110546 0.5390645  0.5383308  0.5278669  0.4438453 ],  [0.59111214 0.53906524 0.5383528  0.5278704  0.44383436], [0.5911042  0.539064   0.5383389  0.5278448  0.44382083] 
 2, -218.52516174316406, [0.5915945  0.5412125  0.54382694 0.532958   0.44995296],  [0.5915952  0.54121804 0.54385036 0.53298146 0.44998372], [0.5915682  0.5412072  0.54380864 0.5329129  0.44994354] 
 2, -217.67813110351562, [0.5909548  0.5393158  0.5435773  0.5334202  0.45105273],  [0.5909419  0.53931504 0.5435557  0.53337336 0.4510288 ], [0.59095436 0.5393195  0.54357725 0.5334046  0.45103398] 
 2, -193.8309326171875, [0.5925974  0.53920645 0.5458961  0.53717    0.45497945],  [0.59257936 0.5392019  0.5458944  0.5371663  0.45500427], [0.5925693  0.53919685 0.54587907 0.5371218  0.45496553] 
 2, -281.8526306152344, [0.5898472  0.5367095  0.5383667  0.527779   0.44437796],  [0.58983314 0.5367073  0.5383855  0.52778476 0.44439524], [0.5898704  0.5367005  0.53840846 0.5278492  0.4443903 ] 
 2, -250.3154754638672, [0.5886813  0.53816116 0.5376799  0.52853775 0.44407168],  [0.58870846 0.53817374 0.53766537 0.52855575 0.44409114], [0.5886811  0.53815424 0.5376861  0.5285488  0.44406924] 
 2, -241.0149688720703, [0.5890306  0.53942204 0.5425656  0.5314424  0.4494969 ],  [0.58903235 0.5394186  0.54258996 0.5314416  0.4494808 ], [0.5890359  0.53941625 0.54257566 0.53147405 0.44951057] 
 2, -218.9916229248047, [0.58995867 0.5381207  0.5445825  0.5343202  0.45260268],  [0.58995634 0.5381121  0.54457194 0.5343207  0.45259297], [0.58993864 0.5381157  0.5445809  0.5343135  0.45261836] 
 2, -259.589111328125, [0.5898486  0.5399916  0.5394191  0.52893966 0.4459219 ],  [0.5898478  0.53998816 0.53943217 0.52891475 0.4458927 ], [0.58984274 0.5399954  0.539431   0.5289173  0.4459088 ] 
