 3, -554.440673828125, [0.5991247  0.5587697  0.53959584 0.52813315 0.44256765],  [0.5990493  0.55869716 0.5395451  0.52803946 0.44253114], [0.59914786 0.55870706 0.53958964 0.52806926 0.4425035 ] 
 3, -572.1131591796875, [0.5995527 0.5585872 0.5392885 0.5281478 0.4424782],  [0.5995351  0.55862945 0.5392762  0.52817243 0.4425045 ], [0.59955776 0.5585533  0.53925836 0.5280981  0.4424134 ] 
 3, -279.5259094238281, [0.60247   0.5659545 0.5476206 0.5354237 0.451777 ],  [0.60248876 0.5659896  0.54764754 0.5354912  0.45183676], [0.6025298 0.566022  0.5476296 0.535552  0.4518578] 
 3, -404.89947509765625, [0.6007447  0.5610285  0.5419627  0.52995586 0.44518572],  [0.6007259  0.560957   0.5419509  0.52991426 0.44513017], [0.60072166 0.5610041  0.54200107 0.5299046  0.44510716] 
 3, -390.1504821777344, [0.600524   0.5626923  0.54302615 0.5306681  0.44612443],  [0.60063255 0.562751   0.5430656  0.5307296  0.44615358], [0.6006228  0.5627119  0.5430477  0.53077006 0.44617027] 
 3, -470.0690612792969, [0.6000995  0.5638767  0.54493546 0.5321778  0.44850573],  [0.60006046 0.563888   0.5449895  0.53230435 0.44856468], [0.6000976  0.5638385  0.54489255 0.5321426  0.44846198] 
 3, -475.9755859375, [0.6017023  0.5635378  0.54464376 0.53293484 0.4479307 ],  [0.6016932  0.56354386 0.5446477  0.5329354  0.44793147], [0.6016626  0.563549   0.5446396  0.5328819  0.44793865] 
 3, -424.6600341796875, [0.59897137 0.5603525  0.5419627  0.5299144  0.44482803],  [0.59905696 0.56036943 0.5420048  0.53005016 0.44487172], [0.59889686 0.56035393 0.54197836 0.5299742  0.44485265] 
 3, -418.8139953613281, [0.6016189  0.56112915 0.54211706 0.5300329  0.444983  ],  [0.6015913  0.56119365 0.54213005 0.5300553  0.44500837], [0.60161    0.56111985 0.5420743  0.52992815 0.44492382] 
 3, -374.8424377441406, [0.6036099  0.5614953  0.54186374 0.5298588  0.44498822],  [0.6036265  0.56151325 0.5418633  0.52991945 0.44501975], [0.6036629  0.56148225 0.54188466 0.52989966 0.44500473] 
 3, -403.37115478515625, [0.60402745 0.56109685 0.54208565 0.52996    0.44532707],  [0.6040278  0.56113154 0.5421197  0.5300302  0.4453872 ], [0.6039889  0.5610768  0.5420885  0.52995723 0.44534284] 
 3, -430.2189636230469, [0.5991985  0.56030047 0.54211    0.530127   0.44540924],  [0.5992158  0.56024545 0.54216    0.53017783 0.44540453], [0.5992896  0.560264   0.54213214 0.5301279  0.44533992] 
 3, -422.62677001953125, [0.6006009  0.5611605  0.5418575  0.5299656  0.44500569],  [0.6006137 0.5611521 0.5418299 0.5299457 0.4450297], [0.6006584  0.56111497 0.5418468  0.5299439  0.4449854 ] 
 3, -556.3080444335938, [0.59942335 0.5588891  0.53933275 0.52765477 0.44240287],  [0.5994177  0.558851   0.5393241  0.52759045 0.44234848], [0.5994751  0.55890495 0.5394169  0.5277645  0.44246158] 
 3, -530.8272705078125, [0.5996619  0.55948687 0.5399389  0.5280019  0.4425276 ],  [0.59962094 0.55943483 0.5399593  0.5279364  0.44245216], [0.5996364  0.5594808  0.5399611  0.52798945 0.4425229 ] 
 3, -556.5513305664062, [0.59929496 0.55804455 0.5392485  0.52767885 0.44281483],  [0.59925175 0.5580961  0.53922635 0.52763534 0.44284952], [0.599275   0.5580922  0.53930545 0.5276821  0.44282857] 
 3, -592.7495727539062, [0.6002403  0.5594315  0.53954566 0.5275593  0.44259858],  [0.60021085 0.5594491  0.53959554 0.5277027  0.4426971 ], [0.6001928  0.5594935  0.53955626 0.5275356  0.4426269 ] 
 3, -375.8173828125, [0.60179985 0.5617282  0.54164654 0.52966535 0.4447952 ],  [0.6018618  0.56173253 0.54167354 0.52968466 0.44479734], [0.60179603 0.5617032  0.54164016 0.52963936 0.4447671 ] 
 3, -694.7041625976562, [0.5965517  0.5535291  0.5341109  0.52407557 0.43704033],  [0.59655845 0.5534796  0.5341111  0.5240574  0.43701702], [0.5965289  0.5535176  0.53406966 0.52410734 0.43709308] 
 3, -429.6403503417969, [0.59914446 0.5604648  0.54154396 0.52993333 0.444985  ],  [0.5991868  0.56044847 0.5415181  0.5299108  0.4449614 ], [0.59916323 0.5604268  0.5415475  0.5299698  0.44498783] 
 3, -471.156494140625, [0.60175925 0.56351614 0.5449256  0.5325937  0.4483604 ],  [0.6017655  0.56352973 0.5449419  0.5326169  0.44839242], [0.6017298  0.56356406 0.544931   0.53262943 0.44842693] 
 3, -595.0548095703125, [0.5992974  0.558641   0.5389961  0.5280094  0.44267178],  [0.59932595 0.5586318  0.5390166  0.527934   0.44262996], [0.59933656 0.5586332  0.5389852  0.5279438  0.44265303] 
 3, -379.625732421875, [0.60003847 0.56140304 0.541917   0.5298497  0.4450715 ],  [0.6000904 0.5614258 0.5419525 0.5299037 0.4450888], [0.59996945 0.5613754  0.54193276 0.5298274  0.44504818] 
 3, -431.9350280761719, [0.5996298  0.5599949  0.54167837 0.53036964 0.44475177],  [0.5996964  0.5599464  0.54165524 0.5303417  0.44469526], [0.5996996 0.5599469 0.5416912 0.5303284 0.444661 ] 
 3, -415.7591552734375, [0.598387   0.5606277  0.5418972  0.5299118  0.44492534],  [0.598448   0.56059515 0.54189503 0.5298774  0.44485134], [0.59843147 0.56061727 0.5419     0.52994305 0.44491848] 
 3, -411.2135314941406, [0.5995123  0.5606097  0.5417705  0.53006154 0.44500732],  [0.59954625 0.5606449  0.54179084 0.5300468  0.4449902 ], [0.5995613  0.5606201  0.54179186 0.5300356  0.44496667] 
 3, -421.97845458984375, [0.60076994 0.5633221  0.54479516 0.5327378  0.44831422],  [0.60073996 0.5632926  0.5447754  0.5327026  0.44829974], [0.60074455 0.5632864  0.5448116  0.53270286 0.44828245] 
