 4, -104.73433685302734, [0.12297693 1.         0.61160225 0.03999718 0.46432123],  [0.08294143 0.2990933  0.94565433 0.27916712 1.        ], [0.12854484 0.37017298 1.         0.27311304 0.7191705 ] 
 4, -67.85037994384766, [0.21223564 0.47989023 0.8935541  0.30396038 1.        ],  [0.01930032 0.25108883 0.94110733 0.26363105 1.        ], [0.07086857 0.44458145 1.         0.5414149  0.98884696] 
 4, -89.18240356445312, [0.25462794 1.         0.6129688  0.67050916 0.7433981 ],  [0.09974699 0.46572775 0.8367667  0.4321028  1.        ], [0.08159827 0.3375643  1.         0.29729488 0.64871377] 
 4, -71.7943115234375, [0.18124841 0.6115633  0.70696646 0.7874974  1.        ],  [0.02898256 0.34171134 1.         0.20097303 0.41034153], [0.05862391 0.24222602 1.         0.19013064 0.7351701 ] 
 4, -99.72015380859375, [0.16386913 0.790976   0.7070572  1.         0.8783646 ],  [0.06159764 0.50044125 1.         0.6824267  0.93471617], [0.06616949 0.5694847  1.         0.28062442 0.90321577] 
 4, -66.7831039428711, [0.01924008 0.27175745 1.         0.54800296 0.958192  ],  [0.09251579 0.24390699 0.6802751  0.28425294 1.        ], [0.05699588 0.1571603  0.65252346 0.22807044 1.        ] 
 4, -87.14016723632812, [0.13266705 0.7721477  1.         0.15929899 0.60690916],  [0.10252878 0.43713313 0.71207297 0.25513342 1.        ], [0.11241796 0.5686728  0.72556466 0.33129185 1.        ] 
 4, -123.96123504638672, [0.03171542 0.35654697 0.79256994 0.18966256 1.        ],  [0.11433544 0.5377258  1.         0.2820826  0.84219223], [0.09330715 0.39977297 1.         0.19667092 0.5976698 ] 
 4, -98.450927734375, [0.08870855 0.46008548 1.         0.1614351  0.7184703 ],  [0.08821445 0.38535118 1.         0.6029653  0.8820667 ], [0.04924634 0.43248263 1.         0.36200193 0.85805666] 
 4, -77.05683898925781, [0.0871702  0.40452546 0.57562447 0.16838059 1.        ],  [0.10143424 0.32539988 0.9922487  0.3933996  1.        ], [0.03992933 0.48244587 1.         0.290635   0.8802192 ] 
 4, -82.162353515625, [0.11462493 0.7071463  1.         0.6548105  0.5931561 ],  [0.05899549 0.3971978  0.78311497 0.5062229  1.        ], [0.13041073 0.57067764 0.8552716  0.64036095 1.        ] 
 4, -63.095951080322266, [0.01293181 0.46789646 0.6441772  0.1721134  1.        ],  [0.01211823 0.42711166 0.8521272  0.15610512 1.        ], [0.03787913 0.20433578 0.60637915 0.243091   1.        ] 
 4, -83.3515853881836, [0.03994778 0.46126842 0.69365954 0.4025418  1.        ],  [0.05027675 0.5030244  1.         0.13411929 0.65237945], [0.11691099 0.69524777 1.         0.26698902 0.85070395] 
 4, -143.76278686523438, [0.09310649 0.33601764 0.7133639  0.36128083 1.        ],  [0.04952588 0.43256944 0.68881136 0.5088821  1.        ], [0.08849189 0.4850413  0.97262657 0.604805   1.        ] 
 4, -94.2069091796875, [0.0080551  0.24380577 1.         0.14247006 0.45784155],  [0.08898325 0.48865578 1.         0.13985313 0.5532813 ], [0.02003868 0.24817516 1.         0.11950383 0.5771791 ] 
 4, -84.53610229492188, [0.04022395 0.38961858 0.80268997 0.18364577 1.        ],  [0.06478025 0.5005033  1.         0.36161166 0.8801508 ], [0.06957578 0.38228753 0.85854846 0.16869321 1.        ] 
 4, -94.30760192871094, [0.19742477 0.14875722 1.         0.30681846 0.84974223],  [0.05154216 0.23119582 0.6486534  0.20915225 1.        ], [0.09679434 0.4828053  1.         0.44141826 0.8950937 ] 
 4, -95.66633605957031, [0.03104261 0.8336407  1.         0.8162328  0.9807211 ],  [0.07680753 0.4501982  1.         0.53386587 0.7502793 ], [0.13836245 0.31526503 0.7934339  0.26543924 1.        ] 
 4, -149.82598876953125, [0.05777968 0.14303099 1.         0.34450012 0.43608254],  [0.16934787 0.59713703 1.         0.5243086  0.7346941 ], [0.15304285 0.31630674 1.         0.48233458 0.711827  ] 
 4, -80.072998046875, [0.09074119 0.12505579 1.         0.16257831 0.69052124],  [0.09002043 0.32391927 1.         0.36437595 0.79846174], [0.13009997 0.37766692 0.8127629  0.4854289  1.        ] 
 4, -106.20557403564453, [0.07119472 0.7034247  1.         0.27401468 0.7117188 ],  [0.08398767 0.40137315 0.86899    0.39868996 1.        ], [0.04159956 0.42876285 0.50031054 0.23758088 1.        ] 
 4, -116.9049072265625, [0.20563768 0.7845159  0.55932534 1.         0.678079  ],  [0.1021537  1.         0.41430998 0.7473433  0.9527965 ], [0.19770221 0.6475918  0.65658975 1.         0.6778658 ] 
