 4, -209.7061767578125, [0.5926949  0.5536758  0.5457269  0.52739114 0.45260045],  [0.59269047 0.55368525 0.5457332  0.5273775  0.4526002 ], [0.59265697 0.5536261  0.54578155 0.52743655 0.4525958 ] 
 4, -214.21432495117188, [0.5920023 0.5530675 0.5450173 0.528215  0.451503 ],  [0.59198946 0.5530457  0.5449814  0.5281452  0.45147228], [0.59199035 0.55304086 0.5450104  0.52828825 0.45151696] 
 4, -304.0818176269531, [0.58979815 0.54978734 0.53955877 0.52390355 0.44412735],  [0.58980864 0.5497669  0.53942883 0.5237832  0.4440948 ], [0.58981436 0.54980797 0.53946245 0.52388024 0.44416317] 
 4, -295.80487060546875, [0.59052145 0.55083406 0.5393585  0.5222353  0.44435894],  [0.5905367  0.5508279  0.53934866 0.52226883 0.44436446], [0.5905185 0.5508374 0.5393407 0.5222546 0.4443781] 
 4, -287.2779541015625, [0.5900424  0.5507865  0.5392351  0.52397984 0.44447002],  [0.58999574 0.55077946 0.53923166 0.52388364 0.44443586], [0.59005004 0.550745   0.5392472  0.52396315 0.44442862] 
 4, -219.21340942382812, [0.59165525 0.553659   0.5449499  0.5271542  0.45119625],  [0.5916418  0.55364835 0.54491144 0.52710736 0.45118693], [0.59162605 0.5536484  0.5450022  0.5272246  0.4512359 ] 
 4, -273.7949523925781, [0.59121126 0.5510172  0.53875536 0.5248731  0.44477105],  [0.5912619  0.5510402  0.53874654 0.5248587  0.44475463], [0.59122527 0.55103207 0.53877133 0.5248285  0.4447601 ] 
 4, -280.1393737792969, [0.59268093 0.5535004  0.5442446  0.52940756 0.4505791 ],  [0.5927189  0.553557   0.54433984 0.5295414  0.45063198], [0.59269464 0.55352193 0.5442589  0.52943075 0.45060718] 
 4, -294.8460998535156, [0.5923155  0.5511423  0.5393815  0.52397007 0.44460532],  [0.5923611  0.5511607  0.53937006 0.5240062  0.44461617], [0.5923075  0.5511473  0.5393992  0.5239718  0.44460085] 
 4, -266.88330078125, [0.5900881  0.5535398  0.54594105 0.525896   0.45252177],  [0.5900938  0.5535493  0.54594624 0.5259254  0.4525294 ], [0.59009147 0.55354464 0.5459676  0.5259367  0.4525379 ] 
 4, -241.8860626220703, [0.59371    0.55562013 0.54509866 0.52719384 0.45164722],  [0.5937153 0.5556112 0.5451072 0.5272099 0.4516478], [0.5937058 0.5556084 0.5450912 0.5271715 0.4516336] 
 4, -217.92227172851562, [0.58972853 0.5534101  0.5440302  0.52816826 0.4512517 ],  [0.5896711  0.55337125 0.5440563  0.52810246 0.45121634], [0.58969176 0.5533658  0.54406065 0.5282302  0.45125285] 
 4, -233.9113006591797, [0.5902736  0.55080295 0.54074293 0.5239529  0.44585496],  [0.5902863  0.55080384 0.5407436  0.5239255  0.4458363 ], [0.59025097 0.5508023  0.5408062  0.52402085 0.4458763 ] 
 4, -227.9695587158203, [0.59304005 0.5530809  0.54549676 0.52792346 0.4514507 ],  [0.5929768  0.55307627 0.54546726 0.52790385 0.45148543], [0.5929959  0.5530695  0.54547685 0.52787626 0.45145372] 
 4, -244.900146484375, [0.59261495 0.55160624 0.5407285  0.5250605  0.44606528],  [0.5927037  0.55164045 0.5407668  0.5251794  0.44608942], [0.5926423  0.5516064  0.5407905  0.5250865  0.44603923] 
 4, -250.21905517578125, [0.59037304 0.5505765  0.5394748  0.5238528  0.44443843],  [0.5903826  0.5505666  0.5394323  0.52381265 0.44442862], [0.5903607  0.55055815 0.539445   0.5238248  0.4444261 ] 
 4, -221.14259338378906, [0.59185123 0.55068743 0.5392714  0.5235376  0.44444528],  [0.5918219  0.5506705  0.5392709  0.52351916 0.44443583], [0.5918445  0.55066186 0.5392388  0.52344924 0.44439754] 
